Site,Sample_type,Species,Hybrid,Elevation_ft,Elevation_m,Longitude,Latitude,Sample,Dup_ID,Unique_ID,Sample_Date,Sampling_time,Process_Date,Process_time,Leaf_thickness,ACI,Leaf_toughness,LMA(mg),ImageJ_1,ImageJ_2,Leaf_lobe_index,Habitat,Notes,Notes2
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,1,,TWGB_G001,5/2/2022,,5/3/2022,10:56:00 AM,284,3,0.34,0.6,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,2,,TWGB_G002,5/2/2022,,5/3/2022,11:01:00 AM,326,2.6,0.27,0.5,227002,256381,0.114591175,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,2,,TWGB_G002,5/2/2022,,5/3/2022,11:01:00 AM,285,2.7,0.4,0.5,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,2,,TWGB_G002,5/2/2022,,5/3/2022,11:01:00 AM,282,1.7,0.34,0.5,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,3,,TWGB_G003,5/2/2022,,5/3/2022,11:05:00 AM,255,3,0.39,0.4,163724,191452,0.144830036,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,3,,TWGB_G003,5/2/2022,,5/3/2022,11:05:00 AM,337,2.8,0.5,0.3,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,3,,TWGB_G003,5/2/2022,,5/3/2022,11:05:00 AM,365,3.3,0.46,0.5,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,4,,TWGB_G004,5/2/2022,,5/3/2022,11:09:00 AM,229,2,0.45,0.2,,,,IMAGEJ WON'T WORK,,SHADOW
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,4,,TWGB_G004,5/2/2022,,5/3/2022,11:09:00 AM,215,1.9,0.46,,,,,,,SHADOW
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,4,,TWGB_G004,5/2/2022,,5/3/2022,11:09:00 AM,208,2.3,0.27,,,,,,,SHADOW
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,5,,TWGB_G005,5/2/2022,,5/3/2022,11:15:00 AM,250,2.6,0.3,0.2,178368,206204,0.134992532,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,5,,TWGB_G005,5/2/2022,,5/3/2022,11:15:00 AM,240,2.5,0.3,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,5,,TWGB_G005,5/2/2022,,5/3/2022,11:15:00 AM,210,2.1,0.4,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,6,,TWGB_G006,5/2/2022,,5/3/2022,11:20:00 AM,238,4.5,0.29,0.2,299033,349516,0.144436878,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,6,,TWGB_G006,5/2/2022,,5/3/2022,11:20:00 AM,244,4.4,0.27,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,6,,TWGB_G006,5/2/2022,,5/3/2022,11:20:00 AM,226,4,0.25,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,7,,TWGB_G007,5/2/2022,,5/3/2022,11:24:00 AM,175,2.5,0.28,0.2,194576,221662,0.122195054,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,7,,TWGB_G007,5/2/2022,,5/3/2022,11:24:00 AM,185,2.6,0.33,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,7,,TWGB_G007,5/2/2022,,5/3/2022,11:24:00 AM,205,2,0.25,0.4,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,8,,TWGB_G008,5/2/2022,,5/3/2022,11:28:00 AM,239,3.3,0.29,0.2,276473,314532,0.121001997,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,8,,TWGB_G008,5/2/2022,,5/3/2022,11:28:00 AM,205,2.9,0.3,0.4,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,8,,TWGB_G008,5/2/2022,,5/3/2022,11:28:00 AM,215,3.4,0.35,0.2,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,9,,TWGB_G009,5/2/2022,,5/3/2022,11:32:00 AM,222,3.1,0.21,0.2,661641,775374,0.146681472,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,9,,TWGB_G009,5/2/2022,,5/3/2022,11:32:00 AM,315,3.6,0.28,0.1,,,,,,
TWGB,sample,M. guttatus,,4793,1238,-119.951305,37.85882,9,,TWGB_G009,5/2/2022,,5/3/2022,11:32:00 AM,299,3.4,0.24,0.2,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,1,,CCRB_N001,5/5/2022,,5/6/2022,9:19:00 AM,435,3.4,0.33,0.4,1275137,1467045,0.13081262,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,1,,CCRB_N001,5/5/2022,,5/6/2022,9:19:00 AM,372,3,0.32,0.5,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,1,,CCRB_N001,5/5/2022,,5/6/2022,9:19:00 AM,565,3.8,0.27,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,2,,CCRB_N002,5/5/2022,,5/6/2022,9:26:00 AM,420,3.9,0.25,0.3,901197,1015528,0.112582814,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,2,,CCRB_N002,5/5/2022,,5/6/2022,9:26:00 AM,290,3.1,0.31,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,2,,CCRB_N002,5/5/2022,,5/6/2022,9:26:00 AM,240,4.5,0.2,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,3,,CCRB_N003,5/5/2022,,5/6/2022,9:28:00 AM,335,4.6,0.22,0.2,1028976,1229396,0.163023143,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,3,,CCRB_N003,5/5/2022,,5/6/2022,9:28:00 AM,321,4.6,0.31,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,3,,CCRB_N003,5/5/2022,,5/6/2022,9:28:00 AM,350,4.8,0.27,0.5,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,4,,CCRB_N004,5/5/2022,,5/6/2022,9:41:00 AM,450,3.6,0.24,0.4,1693867,1997636,0.15206424,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,4,,CCRB_N004,5/5/2022,,5/6/2022,9:41:00 AM,369,3.1,0.25,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,4,,CCRB_N004,5/5/2022,,5/6/2022,9:41:00 AM,390,5.9,0.17,0.2,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,5,,CCRB_N005,5/5/2022,,5/6/2022,9:44:00 AM,410,6.6,0.31,0.3,1102761,1304288,0.15451112,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,5,,CCRB_N005,5/5/2022,,5/6/2022,9:44:00 AM,270,5.9,0.26,0.6,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,5,,CCRB_N005,5/5/2022,,5/6/2022,9:44:00 AM,331,5.4,0.38,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,6,,CCRB_N006,5/5/2022,,5/6/2022,9:47:00 AM,380,6.3,0.36,0.3,1923140,2188643,0.121309414,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,6,,CCRB_N006,5/5/2022,,5/6/2022,9:47:00 AM,325,5.4,0.35,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,6,,CCRB_N006,5/5/2022,,5/6/2022,9:47:00 AM,312,5.3,0.33,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,7,,CCRB_N007,5/5/2022,,5/6/2022,9:50:00 AM,425,5.2,0.3,0.3,1242150,1503321,0.173729363,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,7,,CCRB_N007,5/5/2022,,5/6/2022,9:50:00 AM,370,4.8,0.29,0.3,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,7,,CCRB_N007,5/5/2022,,5/6/2022,9:50:00 AM,295,5.4,0.29,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,8,,CCRB_N008,5/5/2022,,5/6/2022,9:55:00 AM,340,5.6,0.35,0.3,919632,1043869,0.119015892,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,8,,CCRB_N008,5/5/2022,,5/6/2022,9:55:00 AM,338,4.4,0.34,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,8,,CCRB_N008,5/5/2022,,5/6/2022,9:55:00 AM,320,3.6,0.31,0.5,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,9,,CCRB_N009,5/5/2022,,5/6/2022,10:00:00 AM,337,4.8,0.24,0.3,1372977,1574630,0.128063736,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,9,,CCRB_N009,5/5/2022,,5/6/2022,10:00:00 AM,450,4.9,0.19,0.4,,,,,,
CCRB,sample,M. nasutus,,2081,666,-119.99792,37.486337,9,,CCRB_N009,5/5/2022,,5/6/2022,10:00:00 AM,353,4.1,0.23,0.2,,,,,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,1,,NFWB_L001,5/12/2022,12:00:00 PM,5/13/2022,10:00:00 AM,275,2.3,0.15,0.2,154535,199397,0.22498834,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,1,,NFWB_L001,5/12/2022,12:00:00 PM,5/13/2022,10:00:00 AM,238,2.5,0.2,0.2,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,1,,NFWB_L001,5/12/2022,12:00:00 PM,5/13/2022,10:00:00 AM,240,,,,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,2,,NFWB_L002,5/12/2022,12:00:00 PM,5/13/2022,10:14:00 AM,315,3.3,0.17,0.3,263708,431883,0.389399444,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,2,,NFWB_L002,5/12/2022,12:00:00 PM,5/13/2022,10:14:00 AM,275,4,0.21,0.3,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,2,,NFWB_L002,5/12/2022,12:00:00 PM,5/13/2022,10:14:00 AM,296,3,0.21,0.3,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,3,,NFWB_L003,5/12/2022,12:00:00 PM,5/13/2022,10:19:00 AM,254,2.9,0.29,0.4,150960,289500,0.478549223,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,3,,NFWB_L003,5/12/2022,12:00:00 PM,5/13/2022,10:19:00 AM,215,2.2,0.22,,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,3,,NFWB_L003,5/12/2022,12:00:00 PM,5/13/2022,10:19:00 AM,216,2.3,0.34,,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,4,,NFWB_L004,5/12/2022,12:00:00 PM,5/13/2022,10:24:00 AM,244,3.1,0.21,0.4,387677,655094,0.408211646,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,4,,NFWB_L004,5/12/2022,12:00:00 PM,5/13/2022,10:24:00 AM,378,3.2,0.19,0.1,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,4,,NFWB_L004,5/12/2022,12:00:00 PM,5/13/2022,10:24:00 AM,261,2.5,0.2,0.3,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,5,,NFWB_L005,5/12/2022,12:00:00 PM,5/13/2022,10:28:00 AM,215,2.9,0.17,0.2,244858,379434,0.354675648,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,5,,NFWB_L005,5/12/2022,12:00:00 PM,5/13/2022,10:28:00 AM,261,2.7,0.16,0.2,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,5,,NFWB_L005,5/12/2022,12:00:00 PM,5/13/2022,10:28:00 AM,235,2.2,0.14,0.1,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,6,,NFWB_L006,5/12/2022,12:00:00 PM,5/13/2022,10:33:00 AM,238,2.7,0.28,0.4,307260,436710,0.296420966,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,6,,NFWB_L006,5/12/2022,12:00:00 PM,5/13/2022,10:33:00 AM,186,3.3,0.27,0.4,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,6,,NFWB_L006,5/12/2022,12:00:00 PM,5/13/2022,10:33:00 AM,232,2.5,0.18,0.3,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,7,,NFWB_L007,5/12/2022,12:00:00 PM,5/13/2022,10:37:00 AM,288,2.4,0.26,0.4,102959,132772,0.224542825,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,7,,NFWB_L007,5/12/2022,12:00:00 PM,5/13/2022,10:37:00 AM,315,3,0.26,0.6,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,7,,NFWB_L007,5/12/2022,12:00:00 PM,5/13/2022,10:37:00 AM,293,2.5,0.29,0.6,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,8,,NFWB_L008,5/12/2022,12:00:00 PM,5/13/2022,10:41:00 AM,292,2.9,0.18,0.3,155694,204188,0.237496817,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,8,,NFWB_L008,5/12/2022,12:00:00 PM,5/13/2022,10:41:00 AM,268,2.9,0.25,0.4,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,8,,NFWB_L008,5/12/2022,12:00:00 PM,5/13/2022,10:41:00 AM,295,3,0.36,0.4,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,9,,NFWB_L009,5/12/2022,12:00:00 PM,5/13/2022,10:46:00 AM,219,2.9,0.12,0.3,226207,343130,0.340754233,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,9,,NFWB_L009,5/12/2022,12:00:00 PM,5/13/2022,10:46:00 AM,305,2.4,0.15,0.1,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,9,,NFWB_L009,5/12/2022,12:00:00 PM,5/13/2022,10:46:00 AM,230,3.5,0.14,0.3,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,10,,NFWB_L010,5/12/2022,12:00:00 PM,5/13/2022,10:50:00 AM,267,2.8,0.15,0.1,314094,476970,0.341480596,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,10,,NFWB_L010,5/12/2022,12:00:00 PM,5/13/2022,10:50:00 AM,254,2.5,0.16,0.2,,,,GraniteSun,,
NFWB,sample,M. laciniatus,,2772,875,-119.521415,37.257397,10,,NFWB_L010,5/12/2022,12:00:00 PM,5/13/2022,10:50:00 AM,240,2.7,0.13,0.2,,,,GraniteSun,,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,1,,NFWB_N001,5/12/2022,12:00:00 PM,5/13/2022,11:07:00 AM,182,2.1,0.14,0.2,384743,401506,0.04175031,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,1,,NFWB_N001,5/12/2022,12:00:00 PM,5/13/2022,11:07:00 AM,155,2.1,0.15,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,1,,NFWB_N001,5/12/2022,12:00:00 PM,5/13/2022,11:07:00 AM,173,1.9,0.16,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,2,,NFWB_N002,5/12/2022,12:00:00 PM,5/13/2022,11:12:00 AM,240,2.3,0.13,0.1,454339,488024,0.069023245,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,2,,NFWB_N002,5/12/2022,12:00:00 PM,5/13/2022,11:12:00 AM,227,2.9,0.13,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,2,,NFWB_N002,5/12/2022,12:00:00 PM,5/13/2022,11:12:00 AM,210,2.5,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,3,,NFWB_N003,5/12/2022,12:00:00 PM,5/13/2022,11:16:00 AM,194,2.2,0.13,0.1,584475,639798,0.086469479,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,3,,NFWB_N003,5/12/2022,12:00:00 PM,5/13/2022,11:16:00 AM,210,2.1,0.15,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,3,,NFWB_N003,5/12/2022,12:00:00 PM,5/13/2022,11:16:00 AM,209,2.1,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,4,,NFWB_N004,5/12/2022,12:00:00 PM,5/13/2022,11:22:00 AM,222,2.1,0.13,0.1,215866,252884,0.146383322,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,4,,NFWB_N004,5/12/2022,12:00:00 PM,5/13/2022,11:22:00 AM,315,2.3,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,4,,NFWB_N004,5/12/2022,12:00:00 PM,5/13/2022,11:22:00 AM,258,2.3,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,5,,NFWB_N005,5/12/2022,12:00:00 PM,5/13/2022,11:26:00 AM,178,1.9,0.12,0.1,232627,251014,0.073250894,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,5,,NFWB_N005,5/12/2022,12:00:00 PM,5/13/2022,11:26:00 AM,163,1.8,0.15,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,5,,NFWB_N005,5/12/2022,12:00:00 PM,5/13/2022,11:26:00 AM,235,1.9,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,6,,NFWB_N006,5/12/2022,12:00:00 PM,5/13/2022,11:33:00 AM,211,2.7,0.16,0.1,363124,406518,0.106745581,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,6,,NFWB_N006,5/12/2022,12:00:00 PM,5/13/2022,11:33:00 AM,234,3,0.17,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,6,,NFWB_N006,5/12/2022,12:00:00 PM,5/13/2022,11:33:00 AM,255,2.9,0.17,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,7,,NFWB_N007,5/12/2022,12:00:00 PM,5/13/2022,11:37:00 AM,250,2.4,0.17,0.2,256713,275048,0.066661092,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,7,,NFWB_N007,5/12/2022,12:00:00 PM,5/13/2022,11:37:00 AM,315,2.2,0.16,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,7,,NFWB_N007,5/12/2022,12:00:00 PM,5/13/2022,11:37:00 AM,224,2.7,0.15,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,8,,NFWB_N008,5/12/2022,12:00:00 PM,5/13/2022,11:40:00 AM,218,2.2,0.14,0.1,271283,315241,0.139442522,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,8,,NFWB_N008,5/12/2022,12:00:00 PM,5/13/2022,11:40:00 AM,285,2.4,0.14,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,8,,NFWB_N008,5/12/2022,12:00:00 PM,5/13/2022,11:40:00 AM,268,2.1,0.15,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,9,,NFWB_N009,5/12/2022,12:00:00 PM,5/13/2022,11:43:00 AM,283,2.4,0.16,0.1,375438,406291,0.075938182,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,9,,NFWB_N009,5/12/2022,12:00:00 PM,5/13/2022,11:43:00 AM,270,2.5,0.2,0.1,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,9,,NFWB_N009,5/12/2022,12:00:00 PM,5/13/2022,11:43:00 AM,362,2.6,0.17,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,10,,NFWB_N010,5/12/2022,12:00:00 PM,5/13/2022,11:47:00 AM,305,2.5,0.16,0.1,555077,601067,0.076513933,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,10,,NFWB_N010,5/12/2022,12:00:00 PM,5/13/2022,11:47:00 AM,254,2.2,0.19,0.2,,,,GraniteShade,Potential hybrid N/G,
NFWB,sample,M. nasutus,,2772,875,-119.521415,37.257397,10,,NFWB_N010,5/12/2022,12:00:00 PM,5/13/2022,11:47:00 AM,258,2.5,0.15,0.1,,,,GraniteShade,Potential hybrid N/G,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,1,,HDRB_G001,5/12/2022,1:50:00 PM,5/13/2022,11:56:00 AM,258,9,0.39,0.3,207266,235256,0.118976774,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,1,,HDRB_G001,5/12/2022,1:50:00 PM,5/13/2022,11:56:00 AM,205,7,0.36,0.2,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,1,,HDRB_G001,5/12/2022,1:50:00 PM,5/13/2022,11:56:00 AM,220,8.2,0.34,0.3,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,2,,HDRB_G002,5/12/2022,1:50:00 PM,5/13/2022,12:02:00 PM,305,10.3,0.73,0.5,551641,623082,0.114657461,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,2,,HDRB_G002,5/12/2022,1:50:00 PM,5/13/2022,12:02:00 PM,350,3,0.46,0.7,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,2,,HDRB_G002,5/12/2022,1:50:00 PM,5/13/2022,12:02:00 PM,323,5.4,0.62,0.3,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,3,,HDRB_G003,5/12/2022,1:50:00 PM,5/13/2022,12:06:00 PM,295,3.8,0.4,0.6,467372,540306,0.134986471,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,3,,HDRB_G003,5/12/2022,1:50:00 PM,5/13/2022,12:06:00 PM,400,4.1,0.38,0.6,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,3,,HDRB_G003,5/12/2022,1:50:00 PM,5/13/2022,12:06:00 PM,315,3.8,0.45,0.5,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,4,,HDRB_G004,5/12/2022,1:50:00 PM,5/13/2022,12:10:00 PM,302,5.4,0.46,0.8,476655,528178,0.097548554,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,4,,HDRB_G004,5/12/2022,1:50:00 PM,5/13/2022,12:10:00 PM,335,4.7,0.38,0.7,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,4,,HDRB_G004,5/12/2022,1:50:00 PM,5/13/2022,12:10:00 PM,425,4.9,0.42,0.6,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,5,,HDRB_G005,5/12/2022,1:50:00 PM,5/13/2022,12:13:00 PM,235,11.6,0.39,0.3,212328,242457,0.124265334,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,5,,HDRB_G005,5/12/2022,1:50:00 PM,5/13/2022,12:13:00 PM,355,17.9,0.4,0.3,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,5,,HDRB_G005,5/12/2022,1:50:00 PM,5/13/2022,12:13:00 PM,320,17.7,0.37,0.3,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,6,,HDRB_G006,5/12/2022,1:50:00 PM,5/13/2022,12:17:00 PM,380,5.1,0.6,0.6,247712,301009,0.177061151,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,6,,HDRB_G006,5/12/2022,1:50:00 PM,5/13/2022,12:17:00 PM,292,5.1,0.46,0.7,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,6,,HDRB_G006,5/12/2022,1:50:00 PM,5/13/2022,12:17:00 PM,320,5.2,0.5,0.5,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,7,,HDRB_G007,5/12/2022,1:50:00 PM,5/13/2022,12:21:00 PM,347,34.3,0.55,0.6,268384,297014,0.096392763,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,7,,HDRB_G007,5/12/2022,1:50:00 PM,5/13/2022,12:21:00 PM,330,4.6,0.49,0.7,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,7,,HDRB_G007,5/12/2022,1:50:00 PM,5/13/2022,12:21:00 PM,405,6.3,0.49,0.6,,,,GraniteSun,Potential hybrid G/N,
HDRB,sample,M. guttatus,,3284,1037,-119.534709,37.288671,8,,HDRB_G008,5/12/2022,1:50:00 PM,5/13/2022,12:26:00 PM,290,3.8,0.47,0.4,276490,336314,0.177881385,GraniteSun,Potential hybrid G/N,
