"","Site","Sample_type","Species","Hybrid","Elevation_cat","Elevation_m","Longitude","Latitude","Sample","Dup_ID","Unique_ID","LT","ACI","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"709","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,1,"","CCNB_B001",399,4.7,0.29,NA,77513,86067,0.099387686,-1.00266742076904,0.672097857935718,2.60097289568675,-0.537602002101044,NA
"710","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,2,"","CCNB_B002",265,14.5,0.21,0.3,64515,67921,0.050146494,-1.29975942534905,1.16136800223497,2.42324587393681,-0.677780705266081,-0.522878745280338
"711","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,2,"","CCNB_B002",313,16.2,0.28,0.4,64515,67921,0.050146494,-1.29975942534905,1.20951501454263,2.49554433754645,-0.552841968657781,-0.397940008672038
"712","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,2,"","CCNB_B002",360,12.5,0.19,NA,64515,67921,0.050146494,-1.29975942534905,1.09691001300806,2.55630250076729,-0.721246399047171,NA
"713","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,3,"","CCNB_B003",340,13.5,0.39,NA,38839,40749,0.046872316,-1.32908358709916,1.13033376849501,2.53147891704225,-0.408935392973501,NA
"714","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,3,"","CCNB_B003",336,8.4,0.36,NA,38839,40749,0.046872316,-1.32908358709916,0.924279286061882,2.52633927738984,-0.443697499232713,NA
"715","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,3,"","CCNB_B003",335,5.5,0.29,NA,38839,40749,0.046872316,-1.32908358709916,0.740362689494244,2.52504480703685,-0.537602002101044,NA
"716","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,4,"","CCNB_B004",355,5.3,NA,NA,35882,37243,0.03654378,-1.43718653229176,0.724275869600789,2.55022835305509,NA,NA
"717","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,4,"","CCNB_B004",241,3.6,NA,NA,35882,37243,0.03654378,-1.43718653229176,0.556302500767287,2.38201704257487,NA,NA
"718","CCNB","sample","B","","HIGH",1997,-119.963252,38.183927,4,"","CCNB_B004",222,NA,NA,NA,35882,37243,0.03654378,-1.43718653229176,NA,2.34635297445064,NA,NA
"719","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,12,"","HUOB_G012",440,7.4,0.67,1,582948,632244,0.077969898,-1.10807303392177,0.869231719730976,2.64345267648619,-0.173925197299174,0
"720","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,12,"","HUOB_G012",438,12.8,0.57,1,582948,632244,0.077969898,-1.10807303392177,1.10720996964787,2.6414741105041,-0.244125144327509,0
"721","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,12,"","HUOB_G012",455,9.8,0.69,4.4,582948,632244,0.077969898,-1.10807303392177,0.991226075692495,2.65801139665711,-0.161150909262745,0.643452676486187
"722","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,22,"","HUOB_G022",342,3.7,0.62,0.4,564502,598517,0.056832137,-1.24540601332253,0.568201724066995,2.53402610605613,-0.207608310501746,-0.397940008672038
"723","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,22,"","HUOB_G022",273,4.2,0.54,0.6,564502,598517,0.056832137,-1.24540601332253,0.6232492903979,2.43616264704076,-0.267606240177031,-0.221848749616356
"724","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,22,"","HUOB_G022",465,3.1,0.55,0.3,564502,598517,0.056832137,-1.24540601332253,0.491361693834273,2.66745295288995,-0.259637310505756,-0.522878745280338
"725","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,32,"","HUOB_G032",305,8.2,0.59,0.6,184956,215374,0.141233389,-0.850062619542925,0.913813852383717,2.48429983934679,-0.229147988357856,-0.221848749616356
"726","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,32,"","HUOB_G032",325,6.2,0.55,0.7,184956,215374,0.141233389,-0.850062619542925,0.792391689498254,2.51188336097887,-0.259637310505756,-0.154901959985743
"727","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,32,"","HUOB_G032",285,4.6,0.54,0.6,184956,215374,0.141233389,-0.850062619542925,0.662757831681574,2.45484486000851,-0.267606240177031,-0.221848749616356
"728","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,42,"","HUOB_G042",272,6.5,0.48,0.5,263871,289663,0.089041403,-1.05040800556511,0.812913356642856,2.4345689040342,-0.318758762624413,-0.301029995663981
"729","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,42,"","HUOB_G042",355,5.1,0.59,0.6,263871,289663,0.089041403,-1.05040800556511,0.707570176097936,2.55022835305509,-0.229147988357856,-0.221848749616356
"730","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,42,"","HUOB_G042",342,4.8,0.47,0.6,263871,289663,0.089041403,-1.05040800556511,0.681241237375587,2.53402610605613,-0.327902142064283,-0.221848749616356
"731","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,52,"","HUOB_G052",270,4.8,0.5,0.7,211605,222777,0.050148804,-1.29973942001932,0.681241237375587,2.43136376415899,-0.301029995663981,-0.154901959985743
"732","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,52,"","HUOB_G052",279,6.9,0.58,0.6,211605,222777,0.050148804,-1.29973942001932,0.838849090737255,2.4456042032736,-0.236572006437063,-0.221848749616356
"733","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,52,"","HUOB_G052",285,5.1,0.53,0.6,211605,222777,0.050148804,-1.29973942001932,0.707570176097936,2.45484486000851,-0.275724130399211,-0.221848749616356
"734","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,62,"","HUOB_G062",261,3.6,0.47,0.5,337092,374836,0.100694704,-0.9969933704003,0.556302500767287,2.41664050733828,-0.327902142064283,-0.301029995663981
"735","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,62,"","HUOB_G062",325,3.4,0.39,0.6,337092,374836,0.100694704,-0.9969933704003,0.531478917042255,2.51188336097887,-0.408935392973501,-0.221848749616356
"736","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,62,"","HUOB_G062",251,9.3,0.52,0.5,337092,374836,0.100694704,-0.9969933704003,0.968482948553935,2.39967372148104,-0.283996656365201,-0.301029995663981
"737","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,72,"","HUOB_G072",295,4.7,0.43,0.7,99283,106366,0.066590828,-1.17658558499339,0.672097857935718,2.46982201597816,-0.366531544420413,-0.154901959985743
"738","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,72,"","HUOB_G072",300,5.4,0.52,0.7,99283,106366,0.066590828,-1.17658558499339,0.732393759822969,2.47712125471966,-0.283996656365201,-0.154901959985743
"739","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,72,"","HUOB_G072",281,4.8,0.54,0.7,99283,106366,0.066590828,-1.17658558499339,0.681241237375587,2.44870631990508,-0.267606240177031,-0.154901959985743
"740","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,82,"","HUOB_G082",407,17.4,0.52,0.8,446363,482849,0.075563996,-1.1216850836398,1.2405492482826,2.60959440922522,-0.283996656365201,-0.0969100130080564
"741","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,82,"","HUOB_G082",370,6.3,0.63,0.8,446363,482849,0.075563996,-1.1216850836398,0.799340549453582,2.56820172406699,-0.200659450546418,-0.0969100130080564
"742","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,82,"","HUOB_G082",355,7.2,0.58,1,446363,482849,0.075563996,-1.1216850836398,0.857332496431269,2.55022835305509,-0.236572006437063,0
"743","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,92,"","HUOB_G092",266,5.1,0.59,0.8,185227,200581,0.076547629,-1.11606825667263,0.707570176097936,2.42488163663107,-0.229147988357856,-0.0969100130080564
"744","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,92,"","HUOB_G092",341,7.8,0.67,0.8,185227,200581,0.076547629,-1.11606825667263,0.89209460269048,2.5327543789925,-0.173925197299174,-0.0969100130080564
"745","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,92,"","HUOB_G092",286,5.2,0.64,0.8,185227,200581,0.076547629,-1.11606825667263,0.716003343634799,2.45636603312904,-0.193820026016113,-0.0969100130080564
"746","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,102,"","HUOB_G102",271,3.4,0.42,0.3,199827,214772,0.069585421,-1.1574817408848,0.531478917042255,2.43296929087441,-0.3767507096021,-0.522878745280338
"747","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,102,"","HUOB_G102",250,2.9,0.49,0.4,199827,214772,0.069585421,-1.1574817408848,0.462397997898956,2.39794000867204,-0.309803919971486,-0.397940008672038
"748","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,102,"","HUOB_G102",272,2.9,0.42,0.3,199827,214772,0.069585421,-1.1574817408848,0.462397997898956,2.4345689040342,-0.3767507096021,-0.522878745280338
"749","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,112,"","HUOB_G112",252,14.7,0.49,0.7,NA,NA,NA,NA,1.16731733474818,2.40140054078154,-0.309803919971486,-0.154901959985743
"750","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,112,"","HUOB_G112",271,9.2,0.59,0.8,NA,NA,NA,NA,0.963787827345555,2.43296929087441,-0.229147988357856,-0.0969100130080564
"751","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,112,"","HUOB_G112",280,15.5,0.58,0.6,NA,NA,NA,NA,1.19033169817029,2.44715803134222,-0.236572006437063,-0.221848749616356
"752","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,122,"","HUOB_G122",226,3.7,0.4,0.7,158727,174575,0.090780467,-1.04200758745568,0.568201724066995,2.3541084391474,-0.397940008672038,-0.154901959985743
"753","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,122,"","HUOB_G122",235,6.4,0.48,0.6,158727,174575,0.090780467,-1.04200758745568,0.806179973983887,2.37106786227174,-0.318758762624413,-0.221848749616356
"754","HUOB","sample","G","","HIGH",1851,-119.273507,37.150723,122,"","HUOB_G122",287,5,0.39,0.6,158727,174575,0.090780467,-1.04200758745568,0.698970004336019,2.45788189673399,-0.408935392973501,-0.221848749616356
"755","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,1,"","WSHB_G001",252,10.1,0.49,NA,220669,244383,0.09703621,-1.01306617430379,1.00432137378264,2.40140054078154,-0.309803919971486,NA
"756","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,1,"","WSHB_G001",271,5,0.52,NA,220669,244383,0.09703621,-1.01306617430379,0.698970004336019,2.43296929087441,-0.283996656365201,NA
"757","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,1,"","WSHB_G001",262,6.9,0.52,NA,220669,244383,0.09703621,-1.01306617430379,0.838849090737255,2.41830129131975,-0.283996656365201,NA
"758","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,2,"","WSHB_G002",301,8.2,0.59,NA,416939,483225,0.137174194,-0.862727582926166,0.913813852383717,2.47856649559384,-0.229147988357856,NA
"759","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,2,"","WSHB_G002",310,7.2,0.51,NA,416939,483225,0.137174194,-0.862727582926166,0.857332496431269,2.49136169383427,-0.292429823902064,NA
"760","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,2,"","WSHB_G002",315,4.2,0.61,NA,416939,483225,0.137174194,-0.862727582926166,0.6232492903979,2.4983105537896,-0.214670164989233,NA
"761","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,3,"","WSHB_G003",265,4.8,0.56,NA,374367,411118,0.089392826,-1.04869733303438,0.681241237375587,2.42324587393681,-0.2518119729938,NA
"762","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,3,"","WSHB_G003",321,4.8,0.44,NA,374367,411118,0.089392826,-1.04869733303438,0.681241237375587,2.50650503240487,-0.356547323513813,NA
"763","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,3,"","WSHB_G003",351,4.6,0.53,NA,374367,411118,0.089392826,-1.04869733303438,0.662757831681574,2.54530711646582,-0.275724130399211,NA
"764","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,4,"","WSHB_G004",212,3.3,0.23,NA,575342,612480,0.060635449,-1.21727340217082,0.518513939877887,2.32633586092875,-0.638272163982407,NA
"765","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,4,"","WSHB_G004",187,2.8,0.21,NA,575342,612480,0.060635449,-1.21727340217082,0.447158031342219,2.2718416065365,-0.677780705266081,NA
"766","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,4,"","WSHB_G004",200,3.5,0.29,NA,575342,612480,0.060635449,-1.21727340217082,0.544068044350276,2.30102999566398,-0.537602002101044,NA
"767","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"WSHB_G205 ","WSHB_G005",283,8.9,0.42,NA,934196,1003259,0.068838655,-1.1621676236987,0.949390006644913,2.45178643552429,-0.3767507096021,NA
"768","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"WSHB_G205 ","WSHB_G005",290,5.8,0.34,NA,934196,1003259,0.068838655,-1.1621676236987,0.763427993562937,2.46239799789896,-0.468521082957745,NA
"769","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"WSHB_G205 ","WSHB_G005",270,5.4,0.3,NA,934196,1003259,0.068838655,-1.1621676236987,0.732393759822969,2.43136376415899,-0.522878745280338,NA
"770","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"","WSHB_G205",283,8.9,0.42,NA,934196,1003259,0.068838655,-1.1621676236987,0.949390006644913,2.45178643552429,-0.3767507096021,NA
"771","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"","WSHB_G205",290,5.8,0.34,NA,934196,1003259,0.068838655,-1.1621676236987,0.763427993562937,2.46239799789896,-0.468521082957745,NA
"772","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,5,"","WSHB_G205",270,5.4,0.3,NA,934196,1003259,0.068838655,-1.1621676236987,0.732393759822969,2.43136376415899,-0.522878745280338,NA
"773","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,6,"","WSHB_G006",370,8.1,0.43,NA,620778,671060,0.074929216,-1.12534881149178,0.90848501887865,2.56820172406699,-0.366531544420413,NA
"774","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,6,"","WSHB_G006",295,11.9,0.52,NA,620778,671060,0.074929216,-1.12534881149178,1.07554696139253,2.46982201597816,-0.283996656365201,NA
"775","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,6,"","WSHB_G006",370,18.1,0.52,NA,620778,671060,0.074929216,-1.12534881149178,1.25767857486918,2.56820172406699,-0.283996656365201,NA
"776","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,7,"","WSHB_G007",234,4.5,0.49,NA,772300,828953,0.068342837,-1.16530699703459,0.653212513775344,2.36921585741014,-0.309803919971486,NA
"777","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,7,"","WSHB_G007",298,5.7,0.53,NA,772300,828953,0.068342837,-1.16530699703459,0.755874855672491,2.47421626407626,-0.275724130399211,NA
"778","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,7,"","WSHB_G007",331,10.3,0.58,NA,772300,828953,0.068342837,-1.16530699703459,1.01283722470517,2.51982799377572,-0.236572006437063,NA
"779","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,8,"","WSHB_G008",362,4.2,0.62,NA,447599,488857,0.084396869,-1.07367366476351,0.6232492903979,2.55870857053317,-0.207608310501746,NA
"780","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,8,"","WSHB_G008",321,4.3,0.59,NA,447599,488857,0.084396869,-1.07367366476351,0.633468455579587,2.50650503240487,-0.229147988357856,NA
"781","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,8,"","WSHB_G008",372,4.2,0.61,NA,447599,488857,0.084396869,-1.07367366476351,0.6232492903979,2.5705429398819,-0.214670164989233,NA
"782","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,9,"","WSHB_G009",256,7.9,0.59,NA,535535,566531,0.054711922,-1.2619180284261,0.897627091290441,2.40823996531185,-0.229147988357856,NA
"783","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,9,"","WSHB_G009",382,4.6,0.63,NA,535535,566531,0.054711922,-1.2619180284261,0.662757831681574,2.58206336291171,-0.200659450546418,NA
"784","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,9,"","WSHB_G009",406,7.1,0.66,NA,535535,566531,0.054711922,-1.2619180284261,0.851258348719075,2.60852603357719,-0.180456064458131,NA
"785","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,10,"","WSHB_G010",440,3.5,0.41,NA,440608,476039,0.074428776,-1.12825912303173,0.544068044350276,2.64345267648619,-0.387216143280265,NA
"786","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,10,"","WSHB_G010",225,4.4,0.39,NA,440608,476039,0.074428776,-1.12825912303173,0.643452676486187,2.35218251811136,-0.408935392973501,NA
"787","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,10,"","WSHB_G010",286,4.1,0.45,NA,440608,476039,0.074428776,-1.12825912303173,0.612783856719735,2.45636603312904,-0.346787486224656,NA
"788","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,11,"","WSHB_G011",190,4.9,0.41,NA,245893,265416,0.073556229,-1.13338054379599,0.690196080028514,2.27875360095283,-0.387216143280265,NA
"789","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,11,"","WSHB_G011",220,3.6,0.4,NA,245893,265416,0.073556229,-1.13338054379599,0.556302500767287,2.34242268082221,-0.397940008672038,NA
"790","WSHB","sample","G","","MEDIUM",1235,-119.647878,37.543343,11,"","WSHB_G011",225,6.2,0.36,NA,245893,265416,0.073556229,-1.13338054379599,0.792391689498254,2.35218251811136,-0.443697499232713,NA
"791","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,1,"","OSKB_L001",339,1.5,0.51,NA,230838,771945,0.700965742,-0.15430320660384,0.176091259055681,2.53019969820308,-0.292429823902064,NA
"792","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,1,"","OSKB_L001",322,1.5,0.43,NA,230838,771945,0.700965742,-0.15430320660384,0.176091259055681,2.50785587169583,-0.366531544420413,NA
"793","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,1,"","OSKB_L001",318,1.4,0.34,NA,230838,771945,0.700965742,-0.15430320660384,0.146128035678238,2.50242711998443,-0.468521082957745,NA
"794","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,2,"","OSKB_L002",235,NA,0.31,NA,182866,705110,0.740656068,-0.130383414753044,NA,2.37106786227174,-0.508638306165727,NA
"795","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,2,"","OSKB_L002",240,NA,0.3,NA,182866,705110,0.740656068,-0.130383414753044,NA,2.38021124171161,-0.522878745280338,NA
"796","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,2,"","OSKB_L002",245,NA,0.3,NA,182866,705110,0.740656068,-0.130383414753044,NA,2.38916608436453,-0.522878745280338,NA
"797","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,3,"","OSKB_L003",280,NA,0.43,NA,145524,537186,0.729099418,-0.137213248437937,NA,2.44715803134222,-0.366531544420413,NA
"798","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,3,"","OSKB_L003",360,NA,0.47,NA,145524,537186,0.729099418,-0.137213248437937,NA,2.55630250076729,-0.327902142064283,NA
"799","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,3,"","OSKB_L003",313,NA,0.44,NA,145524,537186,0.729099418,-0.137213248437937,NA,2.49554433754645,-0.356547323513813,NA
"800","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,4,"","OSKB_L004",267,NA,0.49,NA,99659,254611,0.60858329,-0.215679976329513,NA,2.42651126136458,-0.309803919971486,NA
"801","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,4,"","OSKB_L004",340,NA,0.48,NA,99659,254611,0.60858329,-0.215679976329513,NA,2.53147891704225,-0.318758762624413,NA
"802","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,4,"","OSKB_L004",295,NA,0.41,NA,99659,254611,0.60858329,-0.215679976329513,NA,2.46982201597816,-0.387216143280265,NA
"803","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,5,"","OSKB_L005",275,NA,0.46,NA,193314,321033,0.397837605,-0.400294168239975,NA,2.43933269383026,-0.337242168318426,NA
"804","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,5,"","OSKB_L005",260,NA,0.29,NA,193314,321033,0.397837605,-0.400294168239975,NA,2.41497334797082,-0.537602002101044,NA
"805","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,5,"","OSKB_L005",265,NA,0.29,NA,193314,321033,0.397837605,-0.400294168239975,NA,2.42324587393681,-0.537602002101044,NA
"806","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,6,"","OSKB_L006",205,NA,0.4,NA,36064,102575,0.648413356,-0.188148048145914,NA,2.31175386105575,-0.397940008672038,NA
"807","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,6,"","OSKB_L006",327,NA,0.32,NA,36064,102575,0.648413356,-0.188148048145914,NA,2.51454775266029,-0.494850021680094,NA
"808","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,6,"","OSKB_L006",345,NA,0.41,NA,36064,102575,0.648413356,-0.188148048145914,NA,2.53781909507327,-0.387216143280265,NA
"809","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,7,"","OSKB_L007",257,NA,NA,NA,52920,121789,0.565477999,-0.24758428746491,NA,2.40993312333129,NA,NA
"810","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,7,"","OSKB_L007",210,NA,NA,NA,52920,121789,0.565477999,-0.24758428746491,NA,2.32221929473392,NA,NA
"811","OSKB","sample","L","","HIGH",2399,-119.594572,37.842693,7,"","OSKB_L007",253,NA,NA,NA,52920,121789,0.565477999,-0.24758428746491,NA,2.40312052117582,NA,NA
"812","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,1,"","SPLB_L001",227,3.3,0.19,NA,316997,1051068,0.698404861,-0.155892746538842,0.518513939877887,2.35602585719312,-0.721246399047171,NA
"813","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,1,"","SPLB_L001",274,3,0.33,NA,316997,1051068,0.698404861,-0.155892746538842,0.477121254719662,2.43775056282039,-0.481486060122112,NA
"814","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,1,"","SPLB_L001",342,4,0.39,NA,316997,1051068,0.698404861,-0.155892746538842,0.602059991327962,2.53402610605613,-0.408935392973501,NA
"815","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,2,"","SPLB_L002",405,3.8,0.38,NA,525311,1688687,0.688923406,-0.161829059951056,0.57978359661681,2.60745502321467,-0.42021640338319,NA
"816","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,2,"","SPLB_L002",342,3.6,0.31,NA,525311,1688687,0.688923406,-0.161829059951056,0.556302500767287,2.53402610605613,-0.508638306165727,NA
"817","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,2,"","SPLB_L002",410,5.7,0.29,NA,525311,1688687,0.688923406,-0.161829059951056,0.755874855672491,2.61278385671974,-0.537602002101044,NA
"818","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,3,"","SPLB_L003",265,2.7,0.31,NA,99938,235709,0.576011098,-0.239569148948787,0.431363764158987,2.42324587393681,-0.508638306165727,NA
"819","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,3,"","SPLB_L003",445,4,0.37,NA,99938,235709,0.576011098,-0.239569148948787,0.602059991327962,2.64836001098093,-0.431798275933005,NA
"820","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,3,"","SPLB_L003",403,4.2,0.32,NA,99938,235709,0.576011098,-0.239569148948787,0.6232492903979,2.60530504614111,-0.494850021680094,NA
"821","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,4,"","SPLB_L004",370,2.4,0.49,NA,359149,786569,0.543397973,-0.264881985933875,0.380211241711606,2.56820172406699,-0.309803919971486,NA
"822","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,4,"","SPLB_L004",343,2.9,0.46,NA,359149,786569,0.543397973,-0.264881985933875,0.462397997898956,2.53529412004277,-0.337242168318426,NA
"823","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,4,"","SPLB_L004",323,3.1,0.37,NA,359149,786569,0.543397973,-0.264881985933875,0.491361693834273,2.5092025223311,-0.431798275933005,NA
"824","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,5,"","SPLB_L005",325,NA,0.55,NA,381555,1790058,0.786847689,-0.104109326381183,NA,2.51188336097887,-0.259637310505756,NA
"825","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,5,"","SPLB_L005",239,NA,0.41,NA,381555,1790058,0.786847689,-0.104109326381183,NA,2.37839790094814,-0.387216143280265,NA
"826","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,5,"","SPLB_L005",273,NA,0.62,NA,381555,1790058,0.786847689,-0.104109326381183,NA,2.43616264704076,-0.207608310501746,NA
"827","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,6,"","SPLB_L006",386,4.7,0.34,NA,403294,1189949,0.661082954,-0.179744040962134,0.672097857935718,2.58658730467176,-0.468521082957745,NA
"828","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,6,"","SPLB_L006",338,4.4,0.61,NA,403294,1189949,0.661082954,-0.179744040962134,0.643452676486187,2.52891670027765,-0.214670164989233,NA
"829","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,6,"","SPLB_L006",451,4,0.44,NA,403294,1189949,0.661082954,-0.179744040962134,0.602059991327962,2.65417654187796,-0.356547323513813,NA
"830","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,7,"","SPLB_L007",465,3.8,0.35,NA,159818,378172,0.577393355,-0.238528218556162,0.57978359661681,2.66745295288995,-0.455931955649724,NA
"831","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,7,"","SPLB_L007",405,4.3,0.43,NA,159818,378172,0.577393355,-0.238528218556162,0.633468455579587,2.60745502321467,-0.366531544420413,NA
"832","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,7,"","SPLB_L007",416,3.4,0.37,NA,159818,378172,0.577393355,-0.238528218556162,0.531478917042255,2.61909333062674,-0.431798275933005,NA
"833","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,8,"","SPLB_L008",321,2.8,0.49,NA,138165,519723,0.734156464,-0.13421137303983,0.447158031342219,2.50650503240487,-0.309803919971486,NA
"834","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,8,"","SPLB_L008",343,2.7,0.52,NA,138165,519723,0.734156464,-0.13421137303983,0.431363764158987,2.53529412004277,-0.283996656365201,NA
"835","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,8,"","SPLB_L008",305,3.2,0.39,NA,138165,519723,0.734156464,-0.13421137303983,0.505149978319906,2.48429983934679,-0.408935392973501,NA
"836","SPLB","sample","L","","HIGH",2348,-119.586129,37.847194,9,"","SPLB_L009",461,6,0.61,NA,318723,1370418,0.767426435,-0.114963245042713,0.778151250383644,2.66370092538965,-0.214670164989233,NA
