"","Unique_ID","Site","Species","Elevation_m","Elevation_cat","Longitude","Latitude","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA","Observed","Shannon","Simpson_1minusD","hill_1","hill_2"
"294","SHLZ_G004","SHLZ","M. guttatus",1595,"MID",-119.307426,37.145131,3.9,409.666666666667,0.383333333333333,0.666666666666667,682923,720876,0.052648444,-1.27861445965798,0.591064607026499,2.61243062816679,-0.416423414366051,-0.176091259055681,NA,NA,NA,NA,NA
"295","SHLZ_G005","SHLZ","M. guttatus",1595,"MID",-119.307426,37.145131,4.63333333333333,481.666666666667,0.48,0.633333333333333,829159,1023402,0.189801271,-0.721700883655627,0.665893545534433,2.6827465923729,-0.318758762624413,-0.198367653766833,NA,NA,NA,NA,NA
"296","SHLZ_L001","SHLZ","M. laciniatus",1595,"MID",-119.307426,37.145131,2.46666666666667,450,0.39,0.4,135431,181589,0.254189406,-0.594842553749034,0.392110465011314,2.65321251377534,-0.408935392973501,-0.397940008672038,NA,NA,NA,NA,NA
"297","SHLZ_L002","SHLZ","M. laciniatus",1595,"MID",-119.307426,37.145131,3.7,389.333333333333,0.336666666666667,0.7,1475924,4291857,0.65611063,-0.183022925948012,0.568201724066995,2.59032158805672,-0.47279988093702,-0.154901959985743,NA,NA,NA,NA,NA
"298","SHLZ_L003","SHLZ","M. laciniatus",1595,"MID",-119.307426,37.145131,7.43333333333333,647.333333333333,0.233333333333333,0.5,1301924,1720524,0.243297972,-0.613861511097459,0.871183608328498,2.81112797085232,-0.632023214705406,-0.301029995663981,NA,NA,NA,NA,NA
"299","SHLZ_L004","SHLZ","M. laciniatus",1595,"MID",-119.307426,37.145131,4.23333333333333,596.333333333333,0.273333333333333,0.733333333333333,179113,200536,0.106828699,-0.971312060575114,0.626682466236294,2.77548908584771,-0.563307402335946,-0.134698573897456,NA,NA,NA,NA,NA
"300","SHLZ_L005","SHLZ","M. laciniatus",1595,"MID",-119.307426,37.145131,3.5,434,0.29,0.366666666666667,239689,275489,0.129950742,-0.886221236397016,0.544068044350276,2.63748972951251,-0.537602002101044,-0.435728569561437,NA,NA,NA,NA,NA
"301","SPLB_L004","SPLB","M. laciniatus",2348,"HIGH",-119.586129,37.847194,2.8,345.333333333333,0.44,NA,359149,786569,0.543397973,-0.264881985933875,0.447158031342219,2.53823850068955,-0.356547323513813,NA,NA,NA,NA,NA,NA
"302","SPLB_L008","SPLB","M. laciniatus",2348,"HIGH",-119.586129,37.847194,2.9,323,0.466666666666667,NA,138165,519723,0.734156464,-0.13421137303983,0.462397997898956,2.5092025223311,-0.330993219041424,NA,NA,NA,NA,NA,NA
"303","TRTZ_L007","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,6.46666666666667,499.666666666667,0.283333333333333,0.6,87034,171841,0.493520173,-0.306695090525197,0.810680475210564,2.69868037812862,-0.54770232900537,-0.221848749616356,NA,NA,NA,NA,NA
"304","TRTZ_L008","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,4.46666666666667,525.666666666667,0.326666666666667,0.8,97732,226523,0.568555952,-0.245226789640909,0.649983543645145,2.72071043860924,-0.485895179027168,-0.0969100130080564,NA,NA,NA,NA,NA
"305","TRTZ_L009","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,3.63333333333333,372.666666666667,0.223333333333333,0.466666666666667,138077,230920,0.402056989,-0.395712384094463,0.560305243220961,2.57132054883074,-0.651046452018836,-0.330993219041424,NA,NA,NA,NA,NA
"306","TWGB_G001","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.86666666666667,333.333333333333,0.336666666666667,0.466666666666667,460801,512794,0.101391592,-0.993998057817316,0.457377196523905,2.52287874528034,-0.47279988093702,-0.330993219041424,NA,NA,NA,NA,NA
"307","TWGB_G003","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,3.03333333333333,319,0.45,0.4,163724,191452,0.144830036,-0.839141361368621,0.481920137601431,2.50379068305718,-0.346787486224656,-0.397940008672038,NA,NA,NA,NA,NA
"308","TWGB_G005","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.4,233.333333333333,0.333333333333333,0.2,178368,206204,0.134992532,-0.869690256696859,0.380211241711606,2.36797678529459,-0.477121254719662,-0.698970004336019,NA,NA,NA,NA,NA
"309","WCFB_G001","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.23333333333333,335,0.306666666666667,0.566666666666667,77370,88389,0.124664834,-0.904256036927237,0.509650479546582,2.52504480703685,-0.513333427374107,-0.246672333341388,NA,NA,NA,NA,NA
"310","WCFB_G002","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.6,431.666666666667,0.3,0.6,101976,121819,0.162889204,-0.788107698985539,0.556302500767287,2.63514851369761,-0.522878745280338,-0.221848749616356,NA,NA,NA,NA,NA
"311","WCFB_G012","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.76666666666667,326.666666666667,0.266666666666667,0.333333333333333,174381,201823,0.135970628,-0.866554896594428,0.575957188763757,2.51410482097283,-0.574031267727719,-0.477121254719662,NA,NA,NA,NA,NA
"312","WCFB_L001","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,4.36666666666667,416.666666666667,0.4,0.6,265639,357104,0.256129867,-0.59153977601423,0.640150040936102,2.61978875828839,-0.397940008672038,-0.221848749616356,NA,NA,NA,NA,NA
"313","WCFB_L002","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.53333333333333,347.333333333333,0.36,0.533333333333333,76777,108695,0.293647362,-0.532173896315965,0.403692337561129,2.54074646424384,-0.443697499232713,-0.273001272063738,NA,NA,NA,NA,NA
"314","WCFB_L003","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.96666666666667,349,0.19,0.4,125310,221948,0.435408294,-0.3611033024329,0.47226875192525,2.54282542695918,-0.721246399047171,-0.397940008672038,NA,NA,NA,NA,NA
"315","WCFB_L005","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.73333333333333,294,0.323333333333333,0.6,96265,132618,0.274118144,-0.562062217367145,0.436692597664054,2.46834733041216,-0.490349520453418,-0.221848749616356,NA,NA,NA,NA,NA
"316","WCFB_L008","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.2,392,0.283333333333333,0.666666666666667,69410,91888,0.24462389,-0.611501131974591,0.342422680822206,2.59328606702046,-0.54770232900537,-0.176091259055681,NA,NA,NA,NA,NA
"317","WSHB_G011","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,4.9,211.666666666667,0.39,NA,245893,265416,0.073556229,-1.13338054379599,0.690196080028514,2.32565247057231,-0.408935392973501,NA,NA,NA,NA,NA,NA
"318","YCNB_L003","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,3.16666666666667,305.666666666667,0.223333333333333,NA,194059,300780,0.35481415,-0.449999068816691,0.500602350569185,2.48524808095036,-0.651046452018836,NA,NA,NA,NA,NA,NA
"319","YCNB_L006","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,6.2,338.666666666667,0.503333333333333,NA,182275,239376,0.23854104,-0.622436891625023,0.792391689498254,2.52977245322824,-0.298144307426493,NA,NA,NA,NA,NA,NA
